finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/1e3d3c36abf88191868b4bb217332756,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Runtime SD probes follow symlinks as root,"The new v97 runtime initialization promotes the SD workspace to a runtime root and, during boot, writes `.runtime-rw-test` files in the `tmp`, `state`, and `run` subdirectories. Those paths are attacker-controllable if an attacker can prepare or replace the SD card contents. The code accepts pre-existing paths as directories via `ensure_dir()` and then opens the predictable probe filename with `O_CREAT | O_TRUNC` but without `O_NOFOLLOW` or `lstat`/directory ownership checks. A crafted SD filesystem can therefore place a symlink such as `/mnt/sdext/a90/state/.runtime-rw-test` pointing to another root-writable file or block device; PID1 will follow it and truncate/write the fixed probe payload during boot. This can corrupt critical files or partitions and can cause persistent device availability/integrity loss before the operator gets a shell.",medium,new,2026-05-04T10:30:16.719678Z,2026-05-03 05:34:37 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,c60950b27aeba3148b6f88c55972b532ecb61cf8,stage3/linux_init/a90_config.h | stage3/linux_init/v97/90_main.inc.c | stage3/linux_init/a90_runtime.c | stage3/linux_init/a90_util.c,
https://chatgpt.com/codex/cloud/security/findings/cded187dd8348191b117aea958fb7f57,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,mountsd redirects logs to unverified SD media,"The boot storage probe treats the SD card as trusted only after reading its UUID and comparing it to SD_EXPECTED_UUID; otherwise it falls back to /cache or /tmp. This commit adds a90_log_set_path(SD_NATIVE_LOG_PATH) to the interactive mountsd rw/init path, but that command path mounts mmcblk0p1 and redirects logging for any writable SD mount without checking the UUID or identity marker. An attacker who can provide or swap removable SD media can cause subsequent PID1 logs, command names, run paths, and child stdio routed to log append mode to be written to attacker-controlled storage once an operator runs mountsd rw or mountsd init. Because a90_log_set_path opens the path with normal open(O_CREAT|O_APPEND) and no O_NOFOLLOW/type validation, attacker-controlled ext4 contents can also use symlinks or special files to redirect root writes or hang logging/command handling. This is not remote code execution, but it weakens the storage trust/fallback boundary introduced for v93.",medium,new,2026-05-02T19:55:55.957098Z,2026-05-03 00:01:12 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,b23f0d98ccee1ec713a7d44d90243a0c0801e622,stage3/linux_init/a90_config.h | stage3/linux_init/a90_storage.c | stage3/linux_init/a90_log.c,
https://chatgpt.com/codex/cloud/security/findings/8bc0e3443b248191b4ca5bc71fef0ab9,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,v79 SD probe enables symlink-based root file clobber,"In v79, PID1 now mounts SD and writes probe/identity/log files under /mnt/sdext/a90 during boot. These writes use open(... O_CREAT/O_TRUNC or O_APPEND ...) without O_NOFOLLOW and without validating path components via lstat. Because ensure_dir() treats EEXIST as success, pre-created symlinks in the SD workspace are accepted. The SD trust check is also weak: it relies on a static expected UUID and auto-creates the identity marker if missing (TOFU on untrusted media). An attacker who can provide a crafted SD with the expected UUID can cause root writes to symlink targets outside the SD mount (e.g., /cache/* or proc/sys nodes), causing integrity/availability impact; the moved log path to SD also increases plaintext command/output exposure on removable media.",medium,new,2026-04-28T17:44:45.169915Z,2026-04-29 01:28:54 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,11bc9a01dcdb38a4dd593c704b32059295893839,stage3/linux_init/init_v79.c,
https://chatgpt.com/codex/cloud/security/findings/bc3091e8d83c81918552221cb20b212e,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Reconnect checker can silently leave tcpctl running,"In `physical_usb_reconnect_check.py`, the script may auto-start netservice (which enables NCM + tcpctl) and later attempts to restore ACM-only mode in a `finally` block. However, shutdown errors are caught and only logged, not propagated. This means the script can exit with success after reporting PASS while cleanup failed, leaving `tcpctl` active unexpectedly. Because `tcpctl` listens on `INADDR_ANY` and supports `run <absolute-path> ...` command execution as root, this fail-open cleanup behavior can unintentionally expand attack surface after a test run.",medium,new,2026-04-28T17:41:32.155879Z,2026-04-27 03:13:15 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,8a6cc510c88316ef432b039951aba6e964ac2813,scripts/revalidation/physical_usb_reconnect_check.py | scripts/revalidation/netservice_reconnect_soak.py | stage3/linux_init/a90_tcpctl.c,
https://chatgpt.com/codex/cloud/security/findings/2534172617e481919b3be2d7835c68f1,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Cmdv1 retry can replay privileged commands on reconnect,"Before this commit, `run_cmdv1_command()` sent one command and returned/failed once. After this commit, it retries when socket errors occur or when bridge output is empty / contains the serial-missing text. Because each retry re-sends the full `cmdv1 ...` line, transient disconnects can cause at-least-once execution semantics for non-idempotent root commands. In this project, cmdv1 can invoke destructive operations (`writefile`, `run`, `netservice`, `usbacmreset`, `reboot`, `recovery`, `poweroff`). An attacker who can influence bridge connectivity (or a flaky reconnect event) can trigger unintended repeated execution, causing integrity/availability impact (e.g., repeated reboot/reset or repeated state mutation).",medium,new,2026-04-28T17:43:56.783462Z,2026-04-27 02:31:18 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,225089c3bb912c89a195f9da39808407ca748f39,scripts/revalidation/a90ctl.py | scripts/revalidation/serial_tcp_bridge.py | stage3/linux_init/init_v73.c,
https://chatgpt.com/codex/cloud/security/findings/a3ea350673e08191a08a8b91ced9f864,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,cmdv1 framing can be spoofed by injected A90P1 END output,"This commit introduces a framed shell protocol (`A90P1 BEGIN/END`) and a host parser (`a90ctl.py`). However, the parser stops reading as soon as any `A90P1 END ` substring appears and then parses the first regex match, without validating that BEGIN/END sequence IDs or command names match the issued request. On-device, cmdv1 intentionally preserves normal command stdout/stderr between BEGIN and END, and `run`/`runandroid` directly forward child process output to the same console stream. A command (or data it prints) can therefore emit a forged `A90P1 END ... rc=0 status=ok` line before the real protocol trailer. This can cause host automation to accept false success/error states, skip safety handling, or make unsafe workflow decisions (e.g., flash/verification orchestration based on spoofed status).",medium,new,2026-04-28T04:19:26.064573Z,2026-04-27 02:06:26 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,c52738a672d377b134560e689f0ce661ca54e84a,scripts/revalidation/a90ctl.py | stage3/linux_init/init_v73.c,
https://chatgpt.com/codex/cloud/security/findings/76510c5c6fe88191934b0a8170f4c25a,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Untrusted MAC can trigger sudo reconfig of wrong host NIC,"In `netservice_reconnect_soak.py`, host interface selection is driven by `ncm.host_addr` parsed from device command output (`run /cache/bin/a90_usbnet status`). That value is then used to find a local interface by MAC and run privileged host commands (`ip addr replace`, `ip link set`) via sudo, without an interface allowlist or USB/NCM origin verification. A malicious or compromised device can report a MAC matching another host NIC (e.g., management LAN), causing unintended privileged reconfiguration and potential connectivity loss or traffic-path manipulation.",medium,new,2026-04-28T06:45:57.155591Z,2026-04-26 02:02:10 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,8d58ee16a7b1de4d4d2d4659ee1cb772bf4ab0a4,scripts/revalidation/netservice_reconnect_soak.py,
https://chatgpt.com/codex/cloud/security/findings/c1522842459881919ce5e5e7b4ba7d43,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Untrusted device MAC drives sudo host network reconfiguration,"In `ncm_host_setup.py`, `ncm.host_addr` is parsed from device/bridge output and used as the sole selector for the host NIC. The script then executes `sudo ip addr replace ... dev <iface>` and `sudo ip link set <iface> up`. A malicious or compromised device helper (or spoofed bridge response) can return a MAC belonging to a different host interface (e.g., production Ethernet/Wi-Fi), causing privileged reconfiguration of the wrong interface. This can disrupt connectivity and potentially redirect traffic in lab environments where operators run the helper with sudo.",medium,new,2026-04-28T09:18:07.473788Z,2026-04-26 00:01:24 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,db83601d65bfaf9ad21bffa98c623452f344e363,scripts/revalidation/ncm_host_setup.py,
https://chatgpt.com/codex/cloud/security/findings/02396069e06c819181647d72e8963baa,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Auto re-enumeration check allows serial bridge device hijack,"This commit adds periodic serial identity checks in `serial_tcp_bridge.py`. Instead of validating the already-open device path, the new code re-runs auto-discovery (`glob` + first sorted match) every 0.5s and compares that result's stat identity to the active connection. If another matching device appears (or ordering changes), the bridge treats it as re-enumeration, disconnects, then reconnects to whichever device now sorts first. In practice, a malicious USB serial gadget spoofing the Samsung by-id pattern can cause device confusion/hijacking of the trusted root-shell channel (commands and responses redirected to attacker-controlled endpoint). This is newly introduced by the identity-check feature.",medium,new,2026-04-28T09:19:16.229727Z,2026-04-25 04:32:03 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,8dce12a0e3645d5f44e6188433e0cb23ee397527,scripts/revalidation/serial_tcp_bridge.py,
https://chatgpt.com/codex/cloud/security/findings/177a42c608b88191b083f1a1034515c2,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,ADB shell command injection via unsanitized CLI path options,"`scripts/revalidation/native_init_flash.py` concatenates `--remote-image` and `--boot-block` directly into shell command strings passed to `adb shell`. Because `adb shell <string>` is interpreted by a remote shell, metacharacters (e.g. `;`, `&&`, backticks, `$()`) in these arguments can execute unintended extra commands as recovery/root on the device. This is introduced in this commit with the new script. In a strictly trusted single-operator workflow this is less likely, but if arguments are sourced from untrusted input (shared automation, copied command lines, CI parameters), it becomes a command-injection primitive.",medium,new,2026-04-28T09:18:43.256101Z,2026-04-25 01:56:45 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,5ee4cb0c923e562c68a420cbfd642fc08983d65d,scripts/revalidation/native_init_flash.py,
https://chatgpt.com/codex/cloud/security/findings/91b6b1ecbbdc81918025670e7c2fe9d6,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Unauthenticated USB ACM root shell enabled at boot,"This commit adds a new init implementation that automatically configures and binds a USB gadget serial interface, attaches it as stdin/stdout/stderr, and launches an interactive shell loop. There is no authentication, pairing, challenge-response, or physical-confirmation gate before command execution. The shell exposes highly privileged primitives (e.g., arbitrary execve via `run`, filesystem/device operations, and starting adbd with `--root_seclabel=u:r:su:s0`), enabling full system compromise by anyone with USB physical access during this boot stage.",medium,new,2026-04-27T22:51:37.803965Z,2026-04-24 17:11:57 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,6cbcb78c460c4362e168ee150cf5f90fcd298b7b,stage3/linux_init/init_v30.c,
https://chatgpt.com/codex/cloud/security/findings/91a0342469308191ada6eaa2453cb478,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Predictable /tmp file in BusyBox build validation,"scripts/revalidation/build_static_busybox.sh stores readelf output in the hard-coded path /tmp/a90_busybox_dynamic_check.txt. Because /tmp is shared, another local user can pre-create this path as a symlink or controlled file before the operator runs the script. On systems without symlink protections, the redirection can overwrite an arbitrary file writable by the operator. Even when redirection fails, the command is masked with `|| true`, so the subsequent `cat`/`grep` can consume stale attacker-controlled contents and potentially bypass the dynamic-section validation. Use `mktemp` with a private file, a trap for cleanup, and avoid ignoring redirection/readelf failures; alternatively write the check output under the script-owned build directory.",low,new,2026-05-04T10:31:59.152488Z,2026-05-03 22:36:11 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,2c69abe3468adaf35aa38b5018868fcbf77c59e5,scripts/revalidation/build_static_busybox.sh,
https://chatgpt.com/codex/cloud/security/findings/c0f22223f1e481918095b4eac43ab7c8,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Auto-menu busy-gate bypass allows risky root commands,"In `init_v72.c`, `command_allowed_during_auto_menu()` was changed from a strict allowlist (v70) to a policy that allows any command unless it is explicitly `CMD_DANGEROUS` or a small input-control subset. However, several high-impact commands (`run`, `runandroid`, `writefile`, `mountfs`, `mknod*`, etc.) are still not marked `CMD_DANGEROUS`. As a result, during non-power auto-menu states an attacker with command-channel access can still execute privileged filesystem/process actions that were previously blocked by the busy gate. This is a security regression of an existing mitigation (menu-active command suppression), not a new auth model.",low,new,2026-04-28T04:26:13.144926Z,2026-04-27 01:40:17 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,dc853fe0a0d30006821f4aec1b304e8e2614c90e,stage3/linux_init/init_v72.c | stage3/linux_init/init_v70.c,
https://chatgpt.com/codex/cloud/security/findings/d6c8f25861c08191af70ed83953c32ff,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,HUD log-tail feature introduces on-screen info disclosure,"In init_v68, the auto-HUD path now calls a new renderer that opens native-init.log and draws the last 14 lines directly onto the display whenever the menu is not active. This creates a new confidentiality exposure channel: log content that was previously file-based is now passively broadcast on-screen. In this project, logs include command lifecycle and runtime state records; in shared labs or physically exposed setups this can leak sensitive operator activity and system state via shoulder-surfing/camera capture.",low,new,2026-04-28T05:01:45.433205Z,2026-04-26 05:27:40 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,badb353ee32e244d24bc07da139905ae2228cf71,stage3/linux_init/init_v68.c,
https://chatgpt.com/codex/cloud/security/findings/e7bb5e8149d081919c1598daf7c489f3,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,World-readable fallback log leaks command activity to local users,"The new v41 logging layer writes boot/command logs to a fallback file at /tmp/native-init.log when /cache logging is unavailable. /tmp is mounted as mode 1777, and log files are created/opened with mode 0644. This makes the fallback log readable by any local user/process. Since the shell loop now logs command execution metadata (command name, rc, errno, duration), local actors can observe operator activity and system state transitions. This is an information disclosure issue introduced by the commit.",low,new,2026-04-28T09:21:03.859298Z,2026-04-25 02:10:19 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,b363df8eb6ddabb59fca9dca3c1ae5c988f2fea0,stage3/linux_init/init_v41.c,
https://chatgpt.com/codex/cloud/security/findings/fa50097a3e1c81918944778437e4ef5c,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Metrics refactor breaks older init source builds,"This commit moves status metric types and helpers from a90_hud.* to a90_metrics.* and updates v90 callsites. However, older versioned sources still present in the repository, such as v89, include the shared a90_hud.h and still refer to struct a90_hud_status_snapshot, a90_hud_read_status_snapshot(), and a90_hud_read_sysfs_long(). Because the shared HUD header no longer defines or declares those compatibility symbols, rebuilding init_v89.c now fails with unknown storage size and implicit declaration errors. This is not an exploitable security vulnerability in the v90 runtime, but it is a reproducibility/rollback availability regression for retained historical sources. A safe fix would be to keep backward-compatible typedefs/wrappers in a90_hud.h/c, vendor version-specific headers with older source trees, or update the preserved v88/v89 source snapshots to use a90_metrics.*.",informational,new,2026-05-02T19:56:11.593304Z,2026-05-02 01:57:46 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,556c33d1545d4683b813da1eb3875c1bf32cab42,stage3/linux_init/a90_hud.h | stage3/linux_init/a90_metrics.h | stage3/linux_init/v89/60_shell_basic_commands.inc.c | stage3/linux_init/v89/40_menu_apps.inc.c,
https://chatgpt.com/codex/cloud/security/findings/dfb9953b79848191ba79be7453344bb3,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,v84 changelog detail screen is not rendered,"Selecting the newly added 0.8.15 v84 changelog item maps to SCREEN_APP_CHANGELOG_0815, but draw_screen_about_app() only dispatches changelog detail screens starting at SCREEN_APP_CHANGELOG_0814. The auto HUD draw loop has the same omission in its active_app predicate. As a result, the latest changelog entry can be selected but its detail screen is blank/not drawn, while older changelog entries continue to work. This is a functional regression introduced by the commit, not a security vulnerability.",informational,new,2026-04-29T17:03:24.447320Z,2026-04-30 01:17:25 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,fbf8b66c21394da1cb07eb7f7bbb6faa05f86b34,stage3/linux_init/v84/40_menu_apps.inc.c,
